[2026-05-09T06:56:30.278Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:47.962Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:47.977Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:47.978Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:47.979Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:47.982Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:47.990Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:47.991Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:47.992Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:47.992Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.001Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.002Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.003Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.003Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.020Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.021Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.034Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.034Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.039Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.040Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.040Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-09T06:56:48.054Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.054Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.063Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.064Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.101Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.101Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:48.178Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.179Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.188Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.188Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.210Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.211Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.218Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.219Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.240Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.241Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.242Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.242Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.250Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.256Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.257Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.260Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.263Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.263Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.265Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.265Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.291Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.292Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.295Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.295Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.298Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.299Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.300Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.301Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.302Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.317Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.340Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.341Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:48.467Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.468Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:48.565Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.566Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.657Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.658Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.699Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.700Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.702Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.702Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.706Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.706Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.736Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.736Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.738Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.760Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.764Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.765Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.790Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.791Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.798Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.799Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:48.824Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.825Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.827Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.828Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.829Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.830Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.840Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.841Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.842Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.842Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.855Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.856Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.858Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.858Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:48.875Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.876Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:48.911Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.911Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.919Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.919Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.927Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.932Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:48.942Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.942Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:48.944Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.945Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:48.954Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:48.955Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:49.036Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.037Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:49.058Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.058Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:49.088Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.089Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:49.164Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.166Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:49.171Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.171Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:49.179Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.180Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:49.236Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.240Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:49.245Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.246Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:49.256Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.258Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:49.275Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.276Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:49.287Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.287Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:49.307Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.307Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:49.322Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.323Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:49.335Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.335Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:49.360Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.360Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:49.364Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.365Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:49.377Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:49.378Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:49.412Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
